,bill_id,member_id,vote_position
5352,hr6082-112,P000373,No
5353,hr6082-112,R000053,Yes
5354,hr6082-112,R000587,No
5355,hr6082-112,R000589,No
5356,hr6082-112,S000030,Yes
5357,hr6082-112,S001188,No
5358,hr6082-112,W000796,No
5359,hr6082-112,W000413,No
5360,hr6082-112,B001269,No
5361,hr6082-112,B000213,No
5362,hr6082-112,B000287,Yes
5363,hr6082-112,B001273,No
5364,hr6082-112,B001227,Yes
5365,hr6082-112,C001037,Yes
5366,hr6082-112,C001076,No
5367,hr6082-112,C001077,No
5368,hr6082-112,C000714,Yes
5369,hr6082-112,C001038,Yes
5370,hr6082-112,C001048,No
5371,hr6082-112,D000612,No
5372,hr6082-112,D000604,No
5373,hr6082-112,D000533,No
5374,hr6082-112,E000288,Yes
5375,hr6082-112,F000460,No
5376,hr6082-112,F000448,No
5377,hr6082-112,F000372,No
5378,hr6082-112,G000289,No
5379,hr6082-112,G000566,No
5380,hr6082-112,G000410,No
5381,hr6082-112,H001059,No
5382,hr6082-112,I000056,No
5383,hr6082-112,J000290,No
5384,hr6082-112,J000174,No
5385,hr6082-112,L000573,No
5386,hr6082-112,L000567,No
5387,hr6082-112,L000263,Yes
5388,hr6082-112,L000554,Yes
5389,hr6082-112,M001181,No
5390,hr6082-112,M001182,No
5391,hr6082-112,M001151,No
5392,hr6082-112,N000184,No
5393,hr6082-112,P000594,No
5394,hr6082-112,P000588,No
5395,hr6082-112,P000592,No
5396,hr6082-112,P000598,Yes
5397,hr6082-112,P000602,No
5398,hr6082-112,P000591,No
5399,hr6082-112,R000578,Yes
5400,hr6082-112,R000586,No
5401,hr6082-112,R000409,No
5402,hr6082-112,R000592,No
5403,hr6082-112,R000583,No
5404,hr6082-112,R000435,No
5405,hr6082-112,R000580,No
5406,hr6082-112,R000593,No
5407,hr6082-112,R000487,No
5408,hr6082-112,R000570,No
5409,hr6082-112,S000250,No
5410,hr6082-112,S001154,No
5411,hr6082-112,S000480,Yes
5412,hr6082-112,S000583,No
5413,hr6082-112,T000462,No
5414,hr6082-112,T000465,Yes
5415,hr6082-112,W000799,Yes
5416,hr6082-112,Y000063,No
5417,hr6082-112,A000055,No
5418,hr6082-112,A000367,No
5419,hr6082-112,A000369,No
5420,hr6082-112,B001270,No
5421,hr6082-112,B001257,No
5422,hr6082-112,B001250,No
5423,hr6082-112,B000490,No
5424,hr6082-112,B000574,Yes
5425,hr6082-112,B001278,Yes
5426,hr6082-112,B000755,No
5427,hr6082-112,B001274,No
5428,hr6082-112,B001260,Yes
5429,hr6082-112,B001275,No
5430,hr6082-112,B001248,No
5431,hr6082-112,B001251,Yes
5432,hr6082-112,C000059,No
5433,hr6082-112,C001072,Yes
5434,hr6082-112,C001051,No
5435,hr6082-112,C001066,Yes
5436,hr6082-112,C000266,No
5437,hr6082-112,C001080,Yes
5438,hr6082-112,C001084,Yes
5439,hr6082-112,C001067,Yes
5440,hr6082-112,C001049,Yes
5441,hr6082-112,C001061,Yes
5442,hr6082-112,C000537,Yes
5443,hr6082-112,C001068,Yes
5444,hr6082-112,C001053,No
5445,hr6082-112,C001062,No
5446,hr6082-112,C001078,Yes
5447,hr6082-112,C000754,Yes
5448,hr6082-112,C001059,Not Voting
5449,hr6082-112,C001069,Yes
5450,hr6082-112,C001087,No
5451,hr6082-112,C001063,No
5452,hr6082-112,C000984,Yes
5453,hr6082-112,D000096,Yes
5454,hr6082-112,D000598,Yes
5455,hr6082-112,D000191,Yes
5456,hr6082-112,D000197,Yes
5457,hr6082-112,D000216,Yes
5458,hr6082-112,D000616,No
5459,hr6082-112,D000610,Yes
5460,hr6082-112,D000600,No
5461,hr6082-112,D000399,Yes
5462,hr6082-112,D000482,Yes
5463,hr6082-112,D000614,No
5464,hr6082-112,D000615,No
5465,hr6082-112,E000179,Not Voting
5466,hr6082-112,E000215,Yes
5467,hr6082-112,F000459,No
5468,hr6082-112,F000461,No
5469,hr6082-112,F000449,No
5470,hr6082-112,F000450,No
5471,hr6082-112,F000455,Yes
5472,hr6082-112,G000559,Not Voting
5473,hr6082-112,G000563,No
5474,hr6082-112,G000552,No
5475,hr6082-112,G000565,No
5476,hr6082-112,G000377,No
5477,hr6082-112,G000560,Not Voting
5478,hr6082-112,G000546,No
5479,hr6082-112,G000553,No
5480,hr6082-112,G000568,No
5481,hr6082-112,G000551,Yes
5482,hr6082-112,G000558,No
5483,hr6082-112,H001052,No
5484,hr6082-112,H001053,No
5485,hr6082-112,H000324,Yes
5486,hr6082-112,H001056,No
5487,hr6082-112,H001038,Yes
5488,hr6082-112,H001047,Yes
5489,hr6082-112,H000874,Not Voting
5490,hr6082-112,H001058,No
5491,hr6082-112,H001048,No
5492,hr6082-112,J000032,Not Voting
5493,hr6082-112,J000292,No
5494,hr6082-112,J000126,Yes
5495,hr6082-112,J000288,Yes
5496,hr6082-112,J000255,Yes
5497,hr6082-112,J000289,No
5498,hr6082-112,K000009,Yes
5499,hr6082-112,K000375,Yes
5500,hr6082-112,K000376,No
5501,hr6082-112,K000188,Yes
5502,hr6082-112,K000210,No
5503,hr6082-112,K000362,No
5504,hr6082-112,K000378,No
5505,hr6082-112,L000564,No
5506,hr6082-112,L000559,Yes
5507,hr6082-112,L000560,No
5508,hr6082-112,L000557,Yes
5509,hr6082-112,L000566,No
5510,hr6082-112,L000551,Yes
5511,hr6082-112,L000287,Yes
5512,hr6082-112,L000563,Yes
5513,hr6082-112,L000565,Yes
5514,hr6082-112,L000397,Yes
5515,hr6082-112,L000576,No
5516,hr6082-112,L000480,No
5517,hr6082-112,L000491,No
5518,hr6082-112,L000569,No
5519,hr6082-112,L000570,Yes
5520,hr6082-112,L000562,Yes
5521,hr6082-112,M000087,Yes
5522,hr6082-112,M001158,No
5523,hr6082-112,M001179,No
5524,hr6082-112,M001163,Yes
5525,hr6082-112,M001165,No
5526,hr6082-112,M001157,No
5527,hr6082-112,M001177,No
5528,hr6082-112,M001143,Yes
5529,hr6082-112,M000312,Yes
5530,hr6082-112,M001156,No
5531,hr6082-112,M001180,No
5532,hr6082-112,M001159,No
5533,hr6082-112,M001166,Yes
5534,hr6082-112,M001137,Not Voting
5535,hr6082-112,M001160,Yes
5536,hr6082-112,N000002,Not Voting
5537,hr6082-112,N000179,Yes
5538,hr6082-112,N000015,Yes
5539,hr6082-112,N000181,No
5540,hr6082-112,O000168,No
5541,hr6082-112,P000601,No
5542,hr6082-112,P000034,Yes
5543,hr6082-112,P000096,Yes
5544,hr6082-112,P000197,Yes
5545,hr6082-112,P000593,Yes
5546,hr6082-112,P000258,No
5547,hr6082-112,P000597,Yes
5548,hr6082-112,P000599,No
5549,hr6082-112,P000523,Yes
5550,hr6082-112,Q000023,Yes
5551,hr6082-112,R000585,No
5552,hr6082-112,R000588,Not Voting
5553,hr6082-112,R000591,No
5554,hr6082-112,R000582,No
5555,hr6082-112,R000395,No
5556,hr6082-112,R000575,No
5557,hr6082-112,R000486,Yes
5558,hr6082-112,R000576,Yes
5559,hr6082-112,R000515,Yes
5560,hr6082-112,R000577,Yes
5561,hr6082-112,S001156,Yes
5562,hr6082-112,S001168,Yes
5563,hr6082-112,S001176,No
5564,hr6082-112,S001145,Yes
5565,hr6082-112,S001150,Yes
5566,hr6082-112,S001180,Yes
5567,hr6082-112,S001183,No
5568,hr6082-112,S001157,Yes
5569,hr6082-112,S001189,No
5570,hr6082-112,S000185,Yes
5571,hr6082-112,S000244,No
5572,hr6082-112,S000248,Yes
5573,hr6082-112,S001185,Yes
5574,hr6082-112,S000344,Yes
5575,hr6082-112,S000364,No
5576,hr6082-112,S001148,No
5577,hr6082-112,S001165,Yes
5578,hr6082-112,S001172,No
5579,hr6082-112,S000510,Yes
5580,hr6082-112,S000522,Yes
5581,hr6082-112,S001175,No
5582,hr6082-112,S001187,Not Voting
5583,hr6082-112,T000467,No
5584,hr6082-112,T000193,Yes
5585,hr6082-112,T000460,Yes
5586,hr6082-112,T000238,No
5587,hr6082-112,T000470,No
5588,hr6082-112,T000469,Yes
5589,hr6082-112,T000463,No
5590,hr6082-112,U000031,No
5591,hr6082-112,V000081,Yes
5592,hr6082-112,V000108,Yes
5593,hr6082-112,W000798,No
5594,hr6082-112,W000791,No
5595,hr6082-112,W000797,Yes
5596,hr6082-112,W000187,Yes
5597,hr6082-112,W000806,No
5598,hr6082-112,W000800,Yes
5599,hr6082-112,W000795,No
5600,hr6082-112,W000808,Yes
5601,hr6082-112,W000804,No
5602,hr6082-112,W000809,No
5603,hr6082-112,W000810,No
5604,hr6082-112,Y000062,Yes
5605,hr6168-112,B001271,No
5606,hr6168-112,B001255,No
5607,hr6168-112,B000911,Yes
5608,hr6168-112,C001036,Yes
5609,hr6168-112,C001083,Yes
5610,hr6168-112,C001045,No
5611,hr6168-112,D000613,No
5612,hr6168-112,E000290,Yes
5613,hr6168-112,E000291,No
5614,hr6168-112,F000030,Yes
5615,hr6168-112,F000458,No
5616,hr6168-112,F000451,No
5617,hr6168-112,F000456,No
5618,hr6168-112,F000445,No
5619,hr6168-112,G000548,No
5620,hr6168-112,G000564,No
5621,hr6168-112,G000570,No
5622,hr6168-112,H001063,Yes
5623,hr6168-112,H001051,No
5624,hr6168-112,H001055,No
5625,hr6168-112,H000636,Yes
5626,hr6168-112,H001034,Yes
5627,hr6168-112,H001057,No
5628,hr6168-112,H001060,No
5629,hr6168-112,I000057,Yes
5630,hr6168-112,K000363,No
5631,hr6168-112,L000571,No
5632,hr6168-112,M000404,Yes
5633,hr6168-112,M000689,No
5634,hr6168-112,M001144,No
5635,hr6168-112,M001150,No
5636,hr6168-112,N000182,No
5637,hr6168-112,N000185,No
5638,hr6168-112,P000373,No
5639,hr6168-112,R000053,Yes
5640,hr6168-112,R000587,No
5641,hr6168-112,R000589,No
5642,hr6168-112,S000030,Yes
5643,hr6168-112,S001188,No
5644,hr6168-112,W000796,No
5645,hr6168-112,W000413,No
5646,hr6168-112,B001269,No
5647,hr6168-112,B000213,No
5648,hr6168-112,B000287,Yes
5649,hr6168-112,B001273,No
5650,hr6168-112,B001227,Yes
5651,hr6168-112,C001037,Yes
5652,hr6168-112,C001076,No
5653,hr6168-112,C001077,No
5654,hr6168-112,C000714,Yes
5655,hr6168-112,C001038,Yes
5656,hr6168-112,C001048,No
5657,hr6168-112,D000612,No
5658,hr6168-112,D000604,No
5659,hr6168-112,D000533,No
5660,hr6168-112,E000288,Yes
5661,hr6168-112,F000460,No
5662,hr6168-112,F000448,No
5663,hr6168-112,F000372,No
5664,hr6168-112,G000289,No
5665,hr6168-112,G000566,No
5666,hr6168-112,G000410,Yes
5667,hr6168-112,H001059,No
5668,hr6168-112,I000056,No
5669,hr6168-112,J000290,No
5670,hr6168-112,J000174,No
5671,hr6168-112,L000573,No
5672,hr6168-112,L000567,No
5673,hr6168-112,L000263,Yes
5674,hr6168-112,L000554,No
5675,hr6168-112,M001181,No
5676,hr6168-112,M001182,No
5677,hr6168-112,M001151,No
5678,hr6168-112,N000184,No
5679,hr6168-112,P000594,No
5680,hr6168-112,P000588,No
5681,hr6168-112,P000592,No
5682,hr6168-112,P000598,Yes
5683,hr6168-112,P000602,No
5684,hr6168-112,P000591,No
5685,hr6168-112,R000578,No
5686,hr6168-112,R000586,No
5687,hr6168-112,R000409,No
5688,hr6168-112,R000592,No
5689,hr6168-112,R000583,No
5690,hr6168-112,R000435,No
5691,hr6168-112,R000580,No
5692,hr6168-112,R000593,No
5693,hr6168-112,R000487,No
5694,hr6168-112,R000570,No
5695,hr6168-112,S000250,No
5696,hr6168-112,S001154,No
5697,hr6168-112,S000480,Yes
5698,hr6168-112,S000583,No
5699,hr6168-112,T000462,No
5700,hr6168-112,T000465,Yes
5701,hr6168-112,W000799,Yes
5702,hr6168-112,Y000063,No
5703,hr6168-112,A000055,No
5704,hr6168-112,A000367,No
5705,hr6168-112,A000369,No
5706,hr6168-112,B001270,Yes
5707,hr6168-112,B001257,No
5708,hr6168-112,B001250,No
5709,hr6168-112,B000490,No
5710,hr6168-112,B000574,Yes
5711,hr6168-112,B001278,Yes
5712,hr6168-112,B000755,No
5713,hr6168-112,B001274,No
5714,hr6168-112,B001260,No
5715,hr6168-112,B001275,No
5716,hr6168-112,B001248,No
5717,hr6168-112,B001251,Yes
5718,hr6168-112,C000059,No
5719,hr6168-112,C001072,Yes
5720,hr6168-112,C001051,No
5721,hr6168-112,C001066,Yes
5722,hr6168-112,C000266,No
5723,hr6168-112,C001080,Yes
5724,hr6168-112,C001084,Yes
5725,hr6168-112,C001067,Yes
5726,hr6168-112,C001049,Yes
5727,hr6168-112,C001061,Yes
5728,hr6168-112,C000537,Yes
5729,hr6168-112,C001068,Yes
5730,hr6168-112,C001053,No
5731,hr6168-112,C001062,No
5732,hr6168-112,C001078,Yes
5733,hr6168-112,C000754,Yes
5734,hr6168-112,C001059,No
5735,hr6168-112,C001069,Yes
5736,hr6168-112,C001087,No
5737,hr6168-112,C001063,Yes
5738,hr6168-112,C000984,Yes
5739,hr6168-112,D000096,Yes
5740,hr6168-112,D000598,Yes
5741,hr6168-112,D000191,Yes
5742,hr6168-112,D000197,Yes
5743,hr6168-112,D000216,Yes
5744,hr6168-112,D000616,No
5745,hr6168-112,D000610,Yes
5746,hr6168-112,D000600,No
5747,hr6168-112,D000399,Yes
5748,hr6168-112,D000482,Yes
5749,hr6168-112,D000614,No
5750,hr6168-112,D000615,No
5751,hr6168-112,E000179,Yes
5752,hr6168-112,E000215,Yes
5753,hr6168-112,F000459,No
5754,hr6168-112,F000461,No
5755,hr6168-112,F000449,No
5756,hr6168-112,F000450,No
5757,hr6168-112,F000455,Yes
5758,hr6168-112,G000559,Not Voting
5759,hr6168-112,G000563,No
5760,hr6168-112,G000552,No
5761,hr6168-112,G000565,No
5762,hr6168-112,G000377,No
5763,hr6168-112,G000560,No
5764,hr6168-112,G000546,No
5765,hr6168-112,G000553,Yes
5766,hr6168-112,G000568,No
5767,hr6168-112,G000551,Yes
5768,hr6168-112,G000558,No
5769,hr6168-112,H001052,No
5770,hr6168-112,H001053,No
5771,hr6168-112,H000324,Yes
5772,hr6168-112,H001056,No
5773,hr6168-112,H001038,Yes
5774,hr6168-112,H001047,Yes
5775,hr6168-112,H000874,Yes
5776,hr6168-112,H001058,No
5777,hr6168-112,H001048,No
5778,hr6168-112,J000032,Not Voting
5779,hr6168-112,J000292,No
5780,hr6168-112,J000126,Yes
5781,hr6168-112,J000288,Yes
5782,hr6168-112,J000255,No
5783,hr6168-112,J000289,No
5784,hr6168-112,K000009,Yes
5785,hr6168-112,K000375,Yes
5786,hr6168-112,K000376,No
5787,hr6168-112,K000188,Yes
5788,hr6168-112,K000210,No
5789,hr6168-112,K000362,No
5790,hr6168-112,K000378,No
5791,hr6168-112,L000564,No
5792,hr6168-112,L000559,Yes
5793,hr6168-112,L000560,Yes
5794,hr6168-112,L000557,Yes
5795,hr6168-112,L000566,No
5796,hr6168-112,L000551,Yes
5797,hr6168-112,L000287,Yes
5798,hr6168-112,L000563,Yes
5799,hr6168-112,L000565,Yes
5800,hr6168-112,L000397,Yes
5801,hr6168-112,L000576,No
5802,hr6168-112,L000480,Yes
5803,hr6168-112,L000491,No
5804,hr6168-112,L000569,No
5805,hr6168-112,L000570,Yes
5806,hr6168-112,L000562,Yes
5807,hr6168-112,M000087,Yes
5808,hr6168-112,M001158,No
5809,hr6168-112,M001179,No
5810,hr6168-112,M001163,Yes
5811,hr6168-112,M001165,No
5812,hr6168-112,M001157,No
5813,hr6168-112,M001177,No
5814,hr6168-112,M001143,Yes
5815,hr6168-112,M000312,Yes
5816,hr6168-112,M001156,No
5817,hr6168-112,M001180,No
5818,hr6168-112,M001159,No
5819,hr6168-112,M001166,Yes
5820,hr6168-112,M001137,Yes
5821,hr6168-112,M001160,Yes
5822,hr6168-112,N000002,Yes
5823,hr6168-112,N000179,Yes
5824,hr6168-112,N000015,Yes
5825,hr6168-112,N000181,No
5826,hr6168-112,O000168,No
5827,hr6168-112,P000601,No
5828,hr6168-112,P000034,No
5829,hr6168-112,P000096,No
5830,hr6168-112,P000197,Yes
5831,hr6168-112,P000593,Yes
5832,hr6168-112,P000258,No
5833,hr6168-112,P000597,Yes
5834,hr6168-112,P000599,No
5835,hr6168-112,P000523,Yes
5836,hr6168-112,Q000023,No
5837,hr6168-112,R000585,No
5838,hr6168-112,R000588,Not Voting
5839,hr6168-112,R000591,No
5840,hr6168-112,R000582,No
5841,hr6168-112,R000395,No
5842,hr6168-112,R000575,No
5843,hr6168-112,R000486,Yes
5844,hr6168-112,R000576,Yes
5845,hr6168-112,R000515,Yes
5846,hr6168-112,R000577,Yes
5847,hr6168-112,S001156,Yes
5848,hr6168-112,S001168,Yes
5849,hr6168-112,S001176,No
5850,hr6168-112,S001145,Yes
5851,hr6168-112,S001150,Yes
5852,hr6168-112,S001180,Yes
5853,hr6168-112,S001183,No
5854,hr6168-112,S001157,Yes
5855,hr6168-112,S001189,No
5856,hr6168-112,S000185,No
5857,hr6168-112,S000244,No
5858,hr6168-112,S000248,Yes
5859,hr6168-112,S001185,Yes
5860,hr6168-112,S000344,Yes
5861,hr6168-112,S000364,No
5862,hr6168-112,S001148,No
5863,hr6168-112,S001165,Yes
5864,hr6168-112,S001172,No
5865,hr6168-112,S000510,Yes
5866,hr6168-112,S000522,No
5867,hr6168-112,S001175,Yes
5868,hr6168-112,S001187,Not Voting
5869,hr6168-112,T000467,No
5870,hr6168-112,T000193,Yes
5871,hr6168-112,T000460,Yes
5872,hr6168-112,T000238,No
5873,hr6168-112,T000470,No
5874,hr6168-112,T000469,Yes
5875,hr6168-112,T000463,No
5876,hr6168-112,U000031,No
5877,hr6168-112,V000081,Yes
5878,hr6168-112,V000108,Yes
5879,hr6168-112,W000798,No
5880,hr6168-112,W000791,No
5881,hr6168-112,W000797,Yes
5882,hr6168-112,W000187,Yes
5883,hr6168-112,W000806,No
5884,hr6168-112,W000800,Yes
5885,hr6168-112,W000795,No
5886,hr6168-112,W000808,Yes
5887,hr6168-112,W000804,No
5888,hr6168-112,W000809,No
5889,hr6168-112,W000810,No
5890,hr6168-112,Y000062,Yes
5891,hr678-113,B001271,No
5892,hr678-113,B001255,No
5893,hr678-113,B000911,Yes
5894,hr678-113,C001036,Yes
5895,hr678-113,C001083,Yes
5896,hr678-113,C001045,No
5897,hr678-113,E000290,Yes
5898,hr678-113,E000291,No
5899,hr678-113,F000030,Yes
5900,hr678-113,F000458,No
5901,hr678-113,F000451,No
5902,hr678-113,F000456,No
5903,hr678-113,F000445,No
5904,hr678-113,G000548,No
5905,hr678-113,G000564,No
5906,hr678-113,G000556,Yes
5907,hr678-113,H001063,Yes
5908,hr678-113,H001051,No
5909,hr678-113,H001055,No
5910,hr678-113,H000636,Yes
5911,hr678-113,H001034,Yes
5912,hr678-113,H001057,No
5913,hr678-113,H001060,No
5914,hr678-113,I000057,Yes
5915,hr678-113,K000363,No
5916,hr678-113,L000571,No
5917,hr678-113,M000404,Yes
5918,hr678-113,M000689,No
5919,hr678-113,M001144,No
5920,hr678-113,M001150,No
5921,hr678-113,M001191,Yes
5922,hr678-113,N000182,No
5923,hr678-113,N000185,No
5924,hr678-113,P000373,No
5925,hr678-113,R000053,Yes
5926,hr678-113,R000587,No
5927,hr678-113,R000589,No
5928,hr678-113,S000018,No
5929,hr678-113,S000030,Yes
5930,hr678-113,S001188,No
5931,hr678-113,W000796,No
5932,hr678-113,W000413,No
5933,hr678-113,B001269,No
5934,hr678-113,B000213,No
5935,hr678-113,B000287,Yes
5936,hr678-113,B001273,No
5937,hr678-113,B001227,Yes
5938,hr678-113,B001283,No
5939,hr678-113,C001037,Yes
5940,hr678-113,C001076,No
5941,hr678-113,C001077,No
5942,hr678-113,C000714,Yes
5943,hr678-113,C001038,Yes
5944,hr678-113,C001048,No
5945,hr678-113,D000620,Yes
5946,hr678-113,D000612,No
5947,hr678-113,D000604,No
5948,hr678-113,D000621,No
5949,hr678-113,D000533,No
5950,hr678-113,E000288,Yes
5951,hr678-113,E000293,Yes
5952,hr678-113,F000460,No
5953,hr678-113,F000448,Not Voting
5954,hr678-113,F000372,No
5955,hr678-113,G000289,No
5956,hr678-113,G000566,No
5957,hr678-113,G000410,Yes
5958,hr678-113,H001059,No
5959,hr678-113,I000056,No
5960,hr678-113,J000290,No
5961,hr678-113,J000174,No
5962,hr678-113,L000573,No
5963,hr678-113,L000567,No
5964,hr678-113,L000263,Yes
5965,hr678-113,L000554,No
5966,hr678-113,L000580,Yes
5967,hr678-113,M001181,No
5968,hr678-113,M001189,No
5969,hr678-113,M001182,No
5970,hr678-113,M001151,No
5971,hr678-113,N000184,No
5972,hr678-113,N000127,Yes
5973,hr678-113,O000170,Yes
5974,hr678-113,P000594,No
5975,hr678-113,P000588,No
5976,hr678-113,P000606,No
5977,hr678-113,P000592,No
5978,hr678-113,P000598,Yes
5979,hr678-113,P000602,No
5980,hr678-113,P000591,No
5981,hr678-113,R000578,No
5982,hr678-113,R000586,No
5983,hr678-113,R000409,No
5984,hr678-113,R000592,No
5985,hr678-113,R000583,No
5986,hr678-113,R000435,Not Voting
5987,hr678-113,R000580,No
5988,hr678-113,R000593,No
5989,hr678-113,R000598,No
5990,hr678-113,R000487,No
5991,hr678-113,R000570,No
5992,hr678-113,S000250,No
5993,hr678-113,S001170,Yes
5994,hr678-113,S001154,No
5995,hr678-113,S000480,Yes
5996,hr678-113,S000583,No
5997,hr678-113,T000462,No
5998,hr678-113,T000465,Yes
5999,hr678-113,V000129,No
6000,hr678-113,W000799,Not Voting
6001,hr678-113,Y000063,No
6002,hr678-113,A000055,No
6003,hr678-113,A000367,No
6004,hr678-113,A000369,No
6005,hr678-113,B001282,No
6006,hr678-113,B001270,Not Voting
6007,hr678-113,B001281,Yes
6008,hr678-113,B001287,Yes
6009,hr678-113,B001257,No
6010,hr678-113,B001250,No
6011,hr678-113,B000490,No
6012,hr678-113,B000574,Yes
6013,hr678-113,B001278,Yes
6014,hr678-113,B000755,No
6015,hr678-113,B001274,No
6016,hr678-113,B001284,No
6017,hr678-113,B001285,Yes
6018,hr678-113,B001260,No
6019,hr678-113,B001275,No
6020,hr678-113,B001248,No
6021,hr678-113,B001286,Yes
6022,hr678-113,B001251,Yes
6023,hr678-113,C000059,No
6024,hr678-113,C001097,Yes
6025,hr678-113,C001072,Yes
6026,hr678-113,C001051,No
6027,hr678-113,C001090,Yes
6028,hr678-113,C001066,Not Voting
6029,hr678-113,C001091,Yes
6030,hr678-113,C000266,No
6031,hr678-113,C001080,Yes
6032,hr678-113,C001084,Yes
6033,hr678-113,C001067,Yes
6034,hr678-113,C001049,Yes
6035,hr678-113,C001061,Yes
6036,hr678-113,C000537,Yes
6037,hr678-113,C001068,Yes
6038,hr678-113,C001053,No
6039,hr678-113,C001093,No
6040,hr678-113,C001092,Not Voting
6041,hr678-113,C001062,No
6042,hr678-113,C001078,Yes
6043,hr678-113,C001094,No
6044,hr678-113,C000754,Yes
6045,hr678-113,C001059,Yes
6046,hr678-113,C001069,Yes
6047,hr678-113,C001087,No
6048,hr678-113,C001063,Yes
6049,hr678-113,C000984,Yes
6050,hr678-113,D000096,Yes
6051,hr678-113,D000619,No
6052,hr678-113,D000598,Yes
6053,hr678-113,D000191,Yes
6054,hr678-113,D000197,Yes
6055,hr678-113,D000216,Yes
6056,hr678-113,D000617,Yes
6057,hr678-113,D000616,No
6058,hr678-113,D000610,Yes
6059,hr678-113,D000600,No
6060,hr678-113,D000399,Yes
6061,hr678-113,D000482,Yes
6062,hr678-113,D000614,No
6063,hr678-113,D000615,No
6064,hr678-113,E000179,Yes
6065,hr678-113,E000215,Yes
6066,hr678-113,F000459,No
6067,hr678-113,F000461,No
6068,hr678-113,F000449,No
6069,hr678-113,F000454,Yes
6070,hr678-113,F000450,No
6071,hr678-113,F000462,Yes
6072,hr678-113,F000455,Yes
6073,hr678-113,G000571,Yes
6074,hr678-113,G000559,Yes
6075,hr678-113,G000563,No
6076,hr678-113,G000552,No
6077,hr678-113,G000565,No
6078,hr678-113,G000377,No
6079,hr678-113,G000560,No
6080,hr678-113,G000546,No
6081,hr678-113,G000553,Yes
6082,hr678-113,G000568,No
6083,hr678-113,G000551,Yes
6084,hr678-113,G000558,No
6085,hr678-113,H001052,No
6086,hr678-113,H001053,No
6087,hr678-113,H000324,Not Voting
6088,hr678-113,H001064,Yes
6089,hr678-113,H001056,No
6090,hr678-113,H001038,Yes
6091,hr678-113,H001047,Yes
6092,hr678-113,H001065,No
6093,hr678-113,H001066,Yes
6094,hr678-113,H000874,Yes
6095,hr678-113,H001067,No
6096,hr678-113,H001068,Yes
6097,hr678-113,H001058,No
6098,hr678-113,H001048,No
6099,hr678-113,J000032,Yes
6100,hr678-113,J000294,Yes
6101,hr678-113,J000292,No
6102,hr678-113,J000126,Yes
6103,hr678-113,J000288,Yes
6104,hr678-113,J000255,No
6105,hr678-113,J000289,No
6106,hr678-113,J000295,No
6107,hr678-113,K000009,Yes
6108,hr678-113,K000375,Yes
6109,hr678-113,K000376,No
6110,hr678-113,K000379,Yes
6111,hr678-113,K000380,Yes
6112,hr678-113,K000381,Yes
6113,hr678-113,K000188,Yes
6114,hr678-113,K000210,No
6115,hr678-113,K000362,No
6116,hr678-113,K000378,Not Voting
6117,hr678-113,K000368,Yes
6118,hr678-113,K000382,Yes
6119,hr678-113,L000578,No
6120,hr678-113,L000564,No
6121,hr678-113,L000559,Yes
6122,hr678-113,L000560,Yes
6123,hr678-113,L000557,Yes
6124,hr678-113,L000566,No
6125,hr678-113,L000551,Yes
6126,hr678-113,L000287,Yes
6127,hr678-113,L000563,Yes
6128,hr678-113,L000565,Yes
6129,hr678-113,L000397,Yes
6130,hr678-113,L000576,No
6131,hr678-113,L000579,Yes
6132,hr678-113,L000480,Yes
6133,hr678-113,L000491,No
6134,hr678-113,L000569,No
6135,hr678-113,L000570,Yes
6136,hr678-113,L000562,Not Voting
6137,hr678-113,M001185,Yes
6138,hr678-113,M000087,Yes
6139,hr678-113,M001158,No
6140,hr678-113,M001179,No
6141,hr678-113,M001184,No
6142,hr678-113,M001163,Yes
6143,hr678-113,M001165,No
6144,hr678-113,M001157,No
6145,hr678-113,M001177,No
6146,hr678-113,M001143,Yes
6147,hr678-113,M000312,Yes
6148,hr678-113,M001156,No
6149,hr678-113,M001180,No
6150,hr678-113,M001159,No
6151,hr678-113,M001166,Yes
6152,hr678-113,M001187,No
6153,hr678-113,M001137,Yes
6154,hr678-113,M001188,Yes
6155,hr678-113,M001160,Yes
6156,hr678-113,M001190,No
6157,hr678-113,N000002,Yes
6158,hr678-113,N000179,Yes
6159,hr678-113,N000015,Yes
6160,hr678-113,N000181,No
6161,hr678-113,O000168,No
6162,hr678-113,P000601,No
6163,hr678-113,P000034,Yes
6164,hr678-113,P000096,Yes
6165,hr678-113,P000604,Yes
6166,hr678-113,P000197,Yes
6167,hr678-113,P000593,Yes
6168,hr678-113,P000605,No
6169,hr678-113,P000608,Yes
6170,hr678-113,P000258,No
6171,hr678-113,P000597,Yes
6172,hr678-113,P000607,Yes
6173,hr678-113,P000599,No
6174,hr678-113,P000523,Yes
6175,hr678-113,Q000023,Yes
6176,hr678-113,R000585,No
6177,hr678-113,R000597,No
6178,hr678-113,R000588,Yes
6179,hr678-113,R000591,No
6180,hr678-113,R000582,No
6181,hr678-113,R000395,No
6182,hr678-113,R000575,No
6183,hr678-113,R000486,Yes
6184,hr678-113,R000599,Yes
6185,hr678-113,R000576,Yes
6186,hr678-113,R000515,Yes
6187,hr678-113,R000577,Yes
6188,hr678-113,S001156,Yes
6189,hr678-113,S001168,Yes
6190,hr678-113,S001176,No
6191,hr678-113,S001145,Yes
6192,hr678-113,S001150,Yes
6193,hr678-113,S001190,Yes
