,bill_id,congressdotgov_url,govtrack_url,title,summary,oil,solar,wind,hydro,nuclear,coal
398,hr2895-111,https://www.congress.gov/bill/111th-congress/house-bill/2895,https://www.govtrack.us/congress/bills/111/hr2895,"To amend the Public Utility Regulatory Policies Act of 1978 to promote energy independence and self-sufficiency by providing for the use of net metering by certain small electric energy generation systems, and for other purposes.","Solar Opportunity and Local Access Rights Act - Amends the Public Utility Regulatory Policies Act of 1978 (PURPA) to require each state regulatory authority with ratemaking authority, and each nonregulated electric utility, to conduct a hearing, and on the basis of such hearing, adopt a net metering standard. Requires retail electric suppliers to make net metering available to retail customers on a first-come-first-served basis.Prescribes implementation requirements regarding: (1) net energy measurement; (2) billing practices; (3) ownership of credits; (4) safety and performance standards; and (5) determination of compliance. Directs the Federal Energy Regulatory Commission (FERC) to publish model interconnection standards for the physical connection between local distribution systems and qualified generation units and qualified electric generation units that do not exceed 5 megawatts of capacity. Requires states to adopt such model standards, subject to FERC approval. Prohibits a state or nonregulated utility from adopting or enforcing any standard or requirement concerning net metering or interconnection that restricts access to the electric power transmission or local distribution system by qualified generators beyond those established under this Act. Allows states to adopt or enforce additional incentives or requirements to encourage qualified generation and net metering, including any that afford: (1) greater access to the electric power transmission and local distribution systems by qualified generators; or (2) greater compensation or credit for electricity generated by qualified generators. Authorizes a contract for renewable energy for public buildings and properties for a maximum period of 30 years. Amends the Housing and Community Development Act of 1974 to condition receipt of certain community development block grant (CDBG) funds upon grantee certification that the cost of any permit or license, for construction or installation of any solar energy system for any structure, complies with certain requirements. Directs the Secretary of Housing and Urban Development to issue regulations to prohibit any restriction impairing the ability of the owner or lessee of a one-family residential structure to install or use a solar energy system upon such property. Instructs the Secretary of Energy to establish a Center for Advanced Solar Research and Development. Directs the Secretary to issue regulations also requiring that the application for approval of such a system: (1) be processed and approved in the same manner as an application for approval of an architectural modification to the property; and (2) not be willfully avoided or delayed.",0,1,0,0,0,0
399,hr2768-111,https://www.congress.gov/bill/111th-congress/house-bill/2768,https://www.govtrack.us/congress/bills/111/hr2768,"To declare nuclear energy to be clean energy, for purposes of Federal law.","Declares nuclear energy to be clean energy, for purposes of federal law.",0,0,0,0,1,0
400,hr2662-111,https://www.congress.gov/bill/111th-congress/house-bill/2662,https://www.govtrack.us/congress/bills/111/hr2662,"To dedicate a portion of the rental fees from wind and solar energy projects on Federal land under the jurisdiction of the Bureau of Land Management for the administrative costs of processing applications for new wind and solar projects, and for other purposes.",Clean Energy Promotion Act - Requires the United States to annually deposit into the BLM Wind Energy and Solar Energy Permit Processing Improvement Fund up to $5 million received as annual wind energy and solar energy right-of-way authorization fees under the Federal Land Policy and Management Act of 1976. Makes the amounts deposited available for salaries and expenses related to the Bureau of Land Management (BLM) offices dedicated to the coordination and processing of wind energy and solar energy permit applications. Authorizes the expenditure or transfer of such amounts as are necessary to: (1) the U.S. Fish and Wildlife Service; (2) the Environmental Protection Agency (EPA); and (3) state agencies involved in the processing of wind and solar permits on federal lands under the jurisdiction of the BLM.,0,1,1,0,0,0
401,hr2129-111,https://www.congress.gov/bill/111th-congress/house-bill/2129,https://www.govtrack.us/congress/bills/111/hr2129,"To protect consumers from price-gouging of gasoline and other fuels, and for other purposes.","Federal Price Gouging Prevention Act - Makes it unlawful, during a period proclaimed by the President as an energy emergency, to sell gasoline or any other petroleum distillate at a price that: (1) is unconscionably excessive; or (2) indicates the seller is taking unfair advantage of the circumstances of an emergency to increase prices unreasonably. Authorizes the President to issue an energy emergency proclamation of up to 30 days, with renewals allowed, and to cite the geographic area, gasoline or other petroleum distillate, and time period covered. Authorizes a proclamation to include a period of up to one week preceding a reasonably foreseeable emergency. Exempts from this Act a sale of gasoline or other petroleum distillate transaction on a futures market. Empowers the Federal Trade Commission (FTC) and state attorneys general to enforce this Act. Prescribes civil and criminal penalties for violations, but limits the criminal penalty to criminal actions brought by the Department of Justice (DOJ). Allows a state to bring a civil action to enforce this Act or to impose civil penalties. Requires deposit of fines and penalties collected under this Act in a separate Consumer Relief Trust Fund in the Treasury to provide assistance under the Low Income Home Energy Assistance (LIHEAP) Program. Declares that nothing in this Act preempts state law.",-1,0,0,0,0,0
402,s1172-111,https://www.congress.gov/bill/111th-congress/senate-bill/1172,https://www.govtrack.us/congress/bills/111/s1172,"A bill to direct the Secretary of Energy to establish a grant program to facilitate the production of clean, renewable energy from municipal solid waste, and for other purposes.","Rubbish to Renewables Act of 2009 - Directs the Secretary of Energy to establish a grant program to fund projects to develop and implement technologies to generate renewable energy from municipal solid waste, generate clean energy jobs, reduce greenhouse gas emissions, and conserve landfill space. Provides that a landfill gas control measure in cap-and-trade legislation enacted after the enactment of this Act that reduces greenhouse gas emissions at a level greater than required under federal, state, or local laws shall be considered to meet additionality criteria under that legislation.",0,0,0,0,0,0
403,hr2631-111,https://www.congress.gov/bill/111th-congress/house-bill/2631,https://www.govtrack.us/congress/bills/111/hr2631,"To reduce the price of gasoline by allowing for offshore drilling, eliminating Federal obstacles to constructing refineries and providing incentives for investment in refineries, suspending Federal fuel taxes when gasoline prices reach a benchmark amount, and promoting free trade.","Affordable Gas Price Act - Declares without force or effect all provisions of existing federal law that prohibit spending appropriated funds to conduct oil or natural gas leasing and preleasing activities for any area of the Outer Continental Shelf. Revokes all existing withdrawals by the President under the authority of the Outer Continental Shelf Lands Act. Amends the Alaska National Interest Lands Conservation Act to repeal: (1) the withdrawal of public lands within the Coastal Plain from entry or appropriation under federal mining or mineral leasing laws; and (2) the prohibition against the production, leasing, and development of oil and gas from the Arctic National Wildlife Refuge (ANWR). Amends the National Environmental Policy Act of 1969 to shield from judicial review mandatory statements by certain federal officials regarding the environmental impact of federal actions upon the quality of the human environment. Amends the Internal Revenue Code to: (1) set forth additional incentives for investment in oil refineries; (2) suspend the tax on highway motor fuels when retail gasoline exceeds a certain benchmark; and (3) increase mileage reimbursement rates. Authorizes the President to extend normal trade relations treatment to the products of the Russian Federation and Kazakhstan.",1,0,0,0,0,0
404,hr2539-111,https://www.congress.gov/bill/111th-congress/house-bill/2539,https://www.govtrack.us/congress/bills/111/hr2539,To secure unrestricted reliable energy for American consumption and transmission.,"No More Excuses Energy Act of 2009 - Amends the Internal Revenue Code to: (1) allow the issuance of tax exempt facility bonds for the financing of domestic use oil refinery facilities; (2) extend the tax credit for producing electricity from renewable resources; (3) extend through 2018 the energy tax credit for solar energy; (4) set the rate of the excise tax on liquefied natural gas to 24.3 cents per energy equivalent of a gallon of diesel; (5) extend through 2010 the excise tax credit for alternative fuel; (6) allow tax credits for the production of electricity from nuclear energy and the production of fuel from certain onshore wells; and (7) repeal the minimum gas capture requirement for purposes of the carbon dioxide sequestration tax credit. Requires the President to designate at least 10 sites for oil or natural gas refineries on federal lands and make such sites available to the private sector for construction of refineries. Prohibits the Nuclear Regulatory Commission from denying an application for nuclear waste disposal on the grounds of present or future insufficient capacity. American-Made Energy and Good Jobs Act - Directs the Secretary of the Interior to establish and implement a competitive oil and gas leasing program in the Coastal Plain of Alaska. Repeals the prohibition against producing oil and gas from the Arctic National Wildlife Refuge. Sets forth requirements for the sale of oil and natural gas leases in the Coastal Plain, environmental protection, transportation easements, and royalty payments to Alaska. Establishes in the Treasury the Coastal Plain Local Government Impact Aid Assistance Fund to assist Alaska jurisdictions that are directly impacted by oil and gas exploration and production in the Coastal Plain.",1,1,0,0,1,0
405,hr2540-111,https://www.congress.gov/bill/111th-congress/house-bill/2540,https://www.govtrack.us/congress/bills/111/hr2540,"To set clear rules for the development of United States oil shale resources, to promote shale technology research and development, and for other purposes.","Protecting Investment in Oil shale the Next generation of Environmental, Energy and Resource Security (PIONEERS) Act - Directs the Secretary of the Interior to hold a lease sale offering an additional 10 parcels for lease for research, development, and demonstration of oil shale resources under the terms offered in the solicitation of bids for such leases published on January 15, 2009. Applies the oil shale management final rules published by the Department of the Interior on November 18, 2008, to all commercial leasing for the management of federally owned oil shale, and any associated minerals, located on federal lands. Authorizes the Secretary to reduce temporarily any royalties, fees, rentals, bonus, or other payments for leases of federal lands for oil shale resources development and production as necessary to incentivize and encourage development of such resources, if the Secretary determines that such payments, otherwise authorized by law, are hindering production of such resources.",1,0,0,0,0,0
406,hr2250-111,https://www.congress.gov/bill/111th-congress/house-bill/2250,https://www.govtrack.us/congress/bills/111/hr2250,To immediately provide for domestic energy production and jobs and to pursue alternatives in renewable energy.,"Energy Independence Now Act of 2009 - Amends the Internal Revenue Code (IRC) to: (1) authorize tax-exempt bond financing for domestic use oil refinery facilities; (2) set forth an ASME Nuclear Certification credit; (3) modify the credit against tax for specified energy production, including certain vehicles acquired from domestic corporations; and (4) eliminate certain restrictions on the use of energy alternatives. Directs the President to designate federal lands and closed military installations for private sector development of oil or natural gas refineries. Requires lands which have not been used as a refinery within 10 years after such designation to be made available for leasing for renewable energy development, including ethanol refineries. Prohibits the Nuclear Regulatory Commission (NRC) from denying an application for a facility on the grounds of insufficient disposal capacity for spent nuclear fuel or high-level radioactive waste. Declares without force or effect federal prohibitions against spending appropriated funds for oil and natural gas leasing on the Outer Continental Shelf (OCS). American-Made Energy and Good Jobs Act - Directs the Secretary of the Interior to launch an oil and gas leasing program on the Coastal Plain of Alaska (including a limited payment of federal revenues to the state of Alaska). Coal-to-Liquid Fuel Promotion Act of 2009 - Amends the Energy Policy Act of 2005 to: (1) authorize appropriations for the coal-to-liquid fuel loan guarantee program; and (2) promote coal-to-liquid manufacturing on federal land. Amends the Energy Policy and Conservation Act (EPCA) to direct the Secretaries of Energy and of Defense to study and report to Congress on maintaining coal-to-liquid products in the Strategic Petroleum Reserve (SPR). Authorizes: (1) construction of storage facilities near pipeline infrastructure; (2) contracts with private sector companies for coal-to-liquid facilities on or near military installations; and (3) appropriations for the Air Force Research Laboratory to procure coal-derived synthetic fuels for aviation jet use. Requires the Secretary of Energy to: (1) evaluate Fischer-Tropsch fuel in connection with certain transportation fuels; and (2) report to Congress on the public health effects of using Fischer-Tropsch fuel for transportation purposes. Amends the Federal Land Policy and Management Act of 1976 to authorize the Secretary of the Interior to lease public lands for production of renewable biomass for biofuels.",1,0,0,0,1,1
407,s1148-111,https://www.congress.gov/bill/111th-congress/senate-bill/1148,https://www.govtrack.us/congress/bills/111/s1148,A bill to amend the Clean Air Act to modify a provision relating to the renewable fuel program.,"Renewable Fuel Standard Improvement Act - Amends the Clean Air Act to: (1) include the Secretaries of Agriculture and Energy in renewable fuel program activities under such Act; (2) require the Secretary of Energy to periodically update the baseline lifecycle greenhouse gas emissions; (3) revise the definition of ""biomass-based diesel"" to include certain renewable fuel produced after December 19, 2007; (4) revise the definition of ""lifecycle greenhouse gas emissions"" to base the measurement of such emissions on recent observable data and consideration of regional differences of renewable fuel production, rather than on indirect land use changes; (5) expand the definition of ""renewable biomass""; and (6) require a periodic review of adjustments in greenhouse gas reduction levels.",-1,0,0,0,0,0
408,s1096-111,https://www.congress.gov/bill/111th-congress/senate-bill/1096,https://www.govtrack.us/congress/bills/111/s1096,"A bill to require the Secretary of Energy to establish an EnergyGrant Competitive Education Program to competitively award grants to consortia of institutions of higher education in regions to conduct research, extension, and education programs relating to the energy needs of the region.","Directs the Secretary of Energy to award competitive matching grants to consortia of institutions of higher education (IHEs) located in at least six regions covering all the states to conduct research, extension, and education programs relating to the energy needs of such regions. Includes among such needs: (1) the promotion of low-carbon clean and green energy and related jobs; (2) the development of low-carbon green fuels to reduce dependency on oil; (3) the development of energy storage and energy management innovations for intermittent renewable technologies; and (4) the accelerated deployment of efficient-energy technologies in buildings and manufacturing facilities. Allows federally funded research and development centers to be members of such consortia. Requires each grantee to maintain an Energy Analysis Center to provide the IHEs in the region with analysis and data management support. Authorizes appropriations for this Act's grant program and the Department of Energy's Sun Grant program, which supports research involving bioenergy and biofuels production.",-1,0,0,0,0,-1
409,hr2471-111,https://www.congress.gov/bill/111th-congress/house-bill/2471,https://www.govtrack.us/congress/bills/111/hr2471,"To reauthorize the Uranium Enrichment Decontamination and Decommissioning Fund, to authorize the Secretary of Energy to pay affected participants under a pension plan referred to in the USEC Privatization Act for benefit increases not received, to direct the Secretary of Energy to provide a plan for the re-enrichment of certain uranium tailings, and for other purposes.","Uranium Enrichment Decontamination and Decomissioning Fund Reauthorization Act of 2009 - Amends the Atomic Energy Act of 1954 to reauthorize, and increase the maximum mandatory amounts in, the Uranium Enrichment Decontamination and Decommissioning Fund. Directs the Secretary of Energy to establish a program to pay any affected participant under the USEC Privatization Act a one-time sum payment of benefits in an amount to be determined by the Secretary. Limits affected participants to persons who: (1) retired from active employment at one of the gaseous diffusion plants on or before the United States Enrichment Corporation (USEC) privatization date as vested participants in a pension; and (2) are employed by the USEC's operating contractor on or before the privatization date and are vested participants in a pension plan. Directs the Secretary to develop, complete, and publish in the Federal Register a plan to re-enrich and sell certain cylinders of uranium tailings.",0,0,0,0,1,0
410,hr2300-111,https://www.congress.gov/bill/111th-congress/house-bill/2300,https://www.govtrack.us/congress/bills/111/hr2300,"To provide the United States with a comprehensive energy package to place Americans on a path to a secure economic future through increased energy innovation, conservation, and production.","American Energy Innovation Act - Amends the Internal Revenue Code to provide incentives for energy production and conservation, including by: (1) allowing accelerated depreciation of cellulosic biomass ethanol plant property, coal-to-liquid plant property, dedicated ethanol distribution lines, solar and fuel cell property, smart electric meters, and certain clean coal power plants; (2) making permanent tax credits for increasing research activities, nonbusiness energy property, gas produced from biomass, and synthetic fuels produced from coal; (3) allowing new tax credits for pollution abatement equipment, the manufacture of natural gas-powered vehicles, nuclear power manufacturing and construction projects, and carbon dioxide capture from industrial sources; (4) extending the income tax credits for the production of electricity from renewable resources, for energy efficient home expenditures, and for the conversion of motor vehicles to natural gas powered vehicles; (5) extending the excise tax credit for alternative fuels and alternative fuel vehicles; (6) extending the tax deduction for energy efficient commercial buildings; and (7) increasing the tax credit for carbon dioxide sequestration. Establishes: (1) a pilot project for leasing federal lands for the development of commercial photovoltaic and concentrating solar power energy systems; (2) an Alternative Fuel Vehicle Innovation Prize; (3) the Office of the Federal Oil and Gas Permit Coordinator; and (4) the Deficit Reduction Trust Fund into which Outer Continental Shelf (OCS) receipts derived from leases of tracts available as a result of this Act shall be deposited. Amends the Clean Air Act to: (1) exclude from the meaning of ""air pollutant"" carbon dioxide, water vapor, methane, nitrous oxide, hydrofluorocarbons, perfluorocarbons, and sulfur hexafluoride; and (2) revise the renewable fuel standard. Repeals: (1) the authorization to withdraw or reissue the ""Interagency Cooperation under the Endangered Species Act"" rule and the ""Endangered and Threatened Wildlife and Plants: Special Rule for Polar Bear""; (2) specified energy efficiency standards for lamps; (3) the prohibition against oil and gas leasing in certain areas of Gulf of Mexico and oil and gas production in the Arctic National Wildlife Refuge; (4) the limitation on using funds for implementing a commercial leasing program for oil shale resources on public land; and (5) the Oil Shale, Tar Sands, and Other Strategic Unconventional Fuels Act of 2005. Requires the Secretary of the Interior to: (1) establish the Alaska Offshore Continental Shelf Coordination Office; and (2) assess the capacity of a storage formation that can retain carbon dioxide. Revises the Coal-to-Liquid Fuel Program. Sets forth provisions concerning loans for the construction of coal-to-liquid facilities and technology. Requires the Secretary of Energy (DOE) to: (1) conduct a natural gas vehicle research, development, and demonstration program; and (2) audit coal-fired electric generation facilities. Provides for: (1) oil and gas leasing in the OCS, the Atlantic Planning Area, the Pacific Planning Area, the Alaska Planning Area, the Gulf of Mexico Planning Area, and the Coastal Plain; (2) the leasing of oil shale resources; and (3) the treatment of revenues received through oil shale or tar sand leases. Authorizes the Secretary of the Interior to designate certain Coastal Plain lands, including the Sadlerochit Spring area, as Special Areas requiring special management and regulatory protection. Requires the DOE Secretary to implement a Nuclear Power 2010 Program and establish a National Nuclear Energy Council. Authorizes the DOE Secretary to use amounts in the Waste Fund to make grants or contracts with private sector entities for the recycling of spent nuclear fuel. Requires the Administrator of the Environmental Protection Agency (EPA) to conduct a research and demonstration program to evaluate the air quality benefits of ultra-clean Fischer-Tropsch transportation fuel.",1,0,0,0,0,0
411,hr2362-111,https://www.congress.gov/bill/111th-congress/house-bill/2362,https://www.govtrack.us/congress/bills/111/hr2362,"To amend the Energy and Policy Act of 2005 to reauthorize a provision relating to geothermal lease revenue, to direct the Secretary of the Interior to establish a pilot project to streamline certain Federal renewable energy permitting processes, and for other purposes.","Renewable Energy Permitting Act of 2009 - Directs the Secretary of the Interior to establish and carry out a pilot program in FY2009-FY2018 to improve federal renewable energy permit coordination. Provides for the distribution of solar and wind energy rental income collected by the Bureau of Land Management in specified percentages to: (1) certain states in which such income is derived; (2) the Renewable Energy Permit Processing Improvement Fund; and (3) the Solar Energy Land Reclamation, Restoration, and Mitigation Fund. Authorizes the Secretary to use amounts in such Funds for processing renewable energy permits and for reclaiming and restoring public land used for the production of solar energy. Amends the Energy Policy Act of 2005 to eliminate the five year limitation on the deposit and use of lease revenues under the Geothermal Steam Act of 1970.",0,0,0,0,0,0
412,hr2409-111,https://www.congress.gov/bill/111th-congress/house-bill/2409,https://www.govtrack.us/congress/bills/111/hr2409,"To amend section 211(o) of the Clean Air Act, and for other purposes.","Renewable Fuel Standard Improvement Act - Amends the Clean Air Act to: (1) include the Secretaries of Agriculture and Energy in renewable fuel program activities under such Act; (2) revise the definition of ""lifecycle greenhouse gas emissions"" to base the measurement of such emissions on recent observable data and consideration of regional differences of renewable fuel production, rather than on indirect land use changes; and (3) expand the definition of ""renewable biomass.""",0,0,0,0,0,0
413,hr2395-111,https://www.congress.gov/bill/111th-congress/house-bill/2395,https://www.govtrack.us/congress/bills/111/hr2395,"To enable state and local promotion of natural gas, flexible fuel, and high-efficiency motor vehicle fleets.","State and Local Fleet Efficiency Act - Recognizes state or local government authority to require fleet owners or operators to acquire only new fleet vehicles that: (1) utilize natural gas as a fuel; (2) are flexible fuel vehicles that operate on gasoline, E85, and M85; or (3) meet a technology or performance-based characteristic that is commercially available. Provides that nothing in this Act or in any other provision of law shall limit such authority to establish purchase requirements for fleets operating within the proper jurisdiction if such requirements further any policy regarding climate change, the control of air pollution, energy independence, or local economic benefits. Defines ""fleet"" as a group of 20 or more light duty motor vehicles or medium-duty or heavy-duty motor vehicles carrying 14 or more passengers operating primarily in a metropolitan area with a population of more than 250,000 that are: (1) centrally dispatched; or (2) centrally fueled, or capable of being centrally fueled, and owned, operated, leased, or otherwise controlled by a governmental entity or other person meeting specified criteria.",1,0,0,0,0,0
414,hr2372-111,https://www.congress.gov/bill/111th-congress/house-bill/2372,https://www.govtrack.us/congress/bills/111/hr2372,"To amend the Nuclear Waste Policy Act of 1982 to require the President to certify that the Yucca Mountain site remains the designated site for the development of a repository for the disposal of high-level radioactive waste, and for other purposes.","Rebating America's Deposits Act - Amends the Nuclear Waste Policy Act of 1982 to direct the President to publish in the Federal Register a notice certifying that the Yucca Mountain site (Nevada) is the selected site for the development of a repository for the disposal of high-level radioactive radioactive waste and spent nuclear fuel. Declares that, if the President fails to publish the certification or revokes it, each entity: (1) that is required to make a payment to the Nuclear Waste Fund shall not be required to make any additional payment; and (2) that has made a payment shall receive a refund, 75% of which shall be used for rebates to the entity's ratepayers, and 25% shall be used to carry out upgrades to the entity's nuclear power facilities to enhance the storage and security of materials used to generate nuclear power. Requires the Secretary of Energy to initiate by January 1, 2017, the transportation to the Yucca Mountain site of defense waste from each state in which it is located. Imposes penalties on the Secretary for failure to initiate such transportation.",0,0,0,0,1,0
415,hr2353-111,https://www.congress.gov/bill/111th-congress/house-bill/2353,https://www.govtrack.us/congress/bills/111/hr2353,"To require electric utilities to notify electric consumers of the cost of emission allowances associated with the electricity delivered to such consumers, and for other purposes.","Requires the Administrator of the Environmental Protection Agency (EPA), in implementing a greenhouse gas (GHG) regulatory program that provides for the sale of emission allowances in connection with an absolute limit on GHG emissions, to publish on a monthly basis the average cost per kilowatt hour of the emission allowances purchased by each person generating electricity for sale. Requires the Administrator to include in such publication an allocation of such costs, based on the generation sources, among the regions in which electric power is purchased and sold at wholesale. Amends the Public Utility Regulatory Policies Act of 1978 to require each electric utility, within two years, to include in each billing statement transmitted to each electric consumer a statement of the portion of the rate charged to that consumer that represents the cost of emission allowances purchased by the utility for the period covered by such billing statement. Requires a utility that purchases electric energy in a region for which the Administrator has published the average cost per kilowatt hour of emission allowances to include the appropriate portion of such costs in each such billing statement.",0,0,0,0,0,0
416,s967-111,https://www.congress.gov/bill/111th-congress/senate-bill/967,https://www.govtrack.us/congress/bills/111/s967,"A bill to amend the Energy Policy and Conservation Act to create a petroleum product reserve, and for other purposes.","Strategic Petroleum Reserve Modernization Act of 2009 - Amends the Energy Policy and Conservation Act to require that the Strategic Petroleum Reserve (SPR) contain at least 30 million barrels of refined petroleum products. Directs the Secretary of Energy to submit to the President and, if the President approves, to Congress, a plan for inclusion of such products in the SPR. Prohibits drawdown and sale of SPR petroleum products unless the Secretary determines that: (1) the drawdown and sale are required by a severe energy market supply interruption or U.S. obligations under the international energy program; or (2) a sale of refined petroleum products will mitigate the impacts of weather-related or other natural events that have resulted in a severe energy market disruption.",1,0,0,0,0,0
417,s283-111,https://www.congress.gov/bill/111th-congress/senate-bill/283,https://www.govtrack.us/congress/bills/111/s283,"A bill to amend the Energy Policy and Conservation Act to modify the conditions for the release of products from the Northeast Home Heating Oil Reserve Account, and for other purposes.","Amends the Energy Policy and Conservation Act to revise requirements for the sale by the Secretary of Energy of products from the Northeast Home Heating Oil Reserve. Authorizes the Secretary to sell from the Reserve if the President finds that: (1) there is a severe energy supply interruption (as under existing law); or (2) the price of home heating oil threatens the health and safety of residents of the Northeast. Requires the Secretary to sell specified percentages of the quantity of products in the Reserve as of November 1 of a fiscal year if the President finds that, on successive monthly winter dates of the same fiscal year, the average retail price of No.2 heating oil in the Northeast is equal to or more than $4.00 per gallon (in 2008 dollars). Requires the Secretary to use any revenue derived from such sales to provide assistance to low-income consumers of heating oil under the Weatherization Assistance Program for Low-Income Persons of the Energy Conservation and Production Act.",0,0,0,0,0,0
418,hr2326-111,https://www.congress.gov/bill/111th-congress/house-bill/2326,https://www.govtrack.us/congress/bills/111/hr2326,"To promote the national security and stability of the United States economy by reducing the dependence of the United States on foreign oil, and for other purposes.","Oil Savings Act of 2009 - Requires a Commissioner of the Federal Trade Commission (FTC), appointed by the FTC Chairperson, to establish, and serve as Director of, an interagency working group, which shall publish in the Federal Register an action plan for achieving oil savings. Authorizes the working group to publish a revised action plan if intermediate oil savings targets set by the action plan are not met. Requires the working group to determine the baseline level of U.S. consumption of barrels of oil per day on average.",1,0,0,0,0,0
419,s995-111,https://www.congress.gov/bill/111th-congress/senate-bill/995,https://www.govtrack.us/congress/bills/111/s995,"A bill to amend the Energy and Policy Act of 2005 to reauthorize a provision relating to geothermal lease revenue, to direct the Secretary of the Interior to establish a pilot project to streamline certain Federal renewable energy permitting processes, and for other purposes.","Renewable Energy Permitting Act of 2009 - Directs the Secretary of the Interior to establish and carry out a pilot program in FY2009-FY2018 to improve federal renewable energy permit coordination. Provides for the distribution of solar and wind energy rental income collected by the Bureau of Land Management in specified percentages to: (1) certain states in which such income is derived; (2) the Renewable Energy Permit Processing Improvement Fund; and (3) the Solar Energy Land Reclamation, Restoration, and Mitigation Fund. Authorizes the Secretary to use amounts in such Funds for processing renewable energy permits and for reclaiming and restoring public land used for the production of solar energy. Amends the Energy Policy Act of 2005 to eliminate the five year limitation on the deposit and use of lease revenues under the Geothermal Steam Act of 1970.",0,1,0,0,0,0
420,hr2234-111,https://www.congress.gov/bill/111th-congress/house-bill/2234,https://www.govtrack.us/congress/bills/111/hr2234,"To enhance the energy security of the United States, reduce dependence on imported oil, improve the energy efficiency of the transportation sector, and reduce emissions through the expansion of grid supported transportation.","Electric Transportation Advancement Act of 2009 - Amends the Energy Independence and Security Act of 2007 to direct the Secretary of Energy to make loans as well as (under current law) grants for qualified electric transportation projects, especially near-term projects. Directs the Secretary to inventory existing electric transportation technologies and hybrid transportation technologies and markets and implement methods of promoting them. Directs the Secretary to: (1) work with utilities to develop low-cost, simple methods of using off-peak electricity or managing on-peak electricity use; (2) develop systems to enable plug-in electric drive vehicles to enhance the availability of emergency back-up power for consumers and work with utilities to study and demonstrate the implications of the introduction of plug-in electric drive vehicles and other types of electric transportation technology on electrical production from renewable resources; and (3) study and demonstrate the potential value to the electric grid of using energy stored in on-board storage systems of plug-in electric drive vehicles. Directs the Administrator of the Environmental Protection Agency (EPA) to develop a program to certify: (1) emissions of criteria pollutants, fuel economy, and petroleum usage of plug-in hybrid electric drive vehicles; and (2) emissions reductions, fuel economy improvements, and petroleum usage reductions from other forms of electric transportation technology. Requires the EPA Administrator to establish a task force to recommend certification protocols. Directs the Secretary of Transportation to study and report to Congress on the benefits of and barriers to the widespread deployment of City Cars with performance capability that exceeds that of low-speed vehicles but is less than that of passenger vehicles, and that may be battery electric, fuel cell electric, or plug-in hybrid electric drive vehicles. Directs the EPA Administrator to: (1) recommend to Congress how vehicle fuel definitions may be changed to be fuel and technology neutral; and (2) report to Congress on how petroleum, emissions, and pollutant reductions may be incorporated into the fuel and technology neutral emissions reduction program. Limits the amount of certain electric vehicle energy storage research and development funding available to the National Laboratories.",-1,0,0,0,0,0
421,hr2148-111,https://www.congress.gov/bill/111th-congress/house-bill/2148,https://www.govtrack.us/congress/bills/111/hr2148,"To promote the development and use of marine renewable energy technologies, and for other purposes.","Marine Renewable Energy Promotion Act of 2009 - Requires the Department of Energy (DOE) to establish a program of marine renewable energy research, separated from the Wind and Hydropower program, focused on: (1) developing new marine renewable energy technologies; (2) reducing the manufacturing and operation costs of such technologies; (3) increasing the reliability and survivability of marine renewable energy facilities; (4) integrating marine renewable energy into the national electric grid; (5) identifying opportunities for cross pollination and development of economies of scale between offshore wind and marine renewable energy sources; (6) identifying the environmental impacts of marine renewable energy and ways to address negative impacts; (7) applying advanced systems engineering and system integration methods to identify critical interfaces and develop open standards for marine renewable energy; (8) transferring the resulting intellectual property to industry stakeholders as public information through published interface definitions, standards, and demonstration projects; and (9) developing incentives for industry to comply with such standards. Requires DOE to establish a Marine-based Energy Device Verification Program to provide a bridge from the wave, tidal, or current energy capture device design and development efforts underway across the industry to commercial deployment of marine renewable energy devices. Requires the Program to fund, facilitate the development and installation of, and evaluate marine renewable energy projects, in partnership with the Electric Power Research Institute, the National Renewable Energy Laboratory, the Pacific Northwest National Laboratory Marine Sciences Laboratory, and the Sandia National Laboratories in order to: (1) increase marine renewable energy experience; and (2) build and operate enough candidate devices to obtain statistically significant operating and maintenance data. Requires DOE to establish an Adaptive Management and Environmental Fund to provide grants for complying with requirements to assess and demonstrate the environmental effects of marine renewable energy projects. Amends the Internal Revenue Code to include as ""five-year property"" for purposes of accelerated depreciation provisions equipment that converts marine and hydrokinetic renewable energy into useable electricity.",0,0,0,0,0,0
